text,label,label_confidence
"['rutin', '33457pentahydroxyflavone3rhamnoglucoside', 'figure', '2', 'called', 'sophorin', 'rutoside', 'quercetin3rutinoside', 'polyphenolic', 'bioflavonoid', 'largely', 'extracted', 'natural', 'sources', 'oranges', 'lemons', 'grapes', 'limes', 'berries', 'peaches', '30', '31', '.']",background,1.0
"['topology', 'package', 'performing', 'structural', 'analysis', ' ', 'current', 'version', 'contains', 'reporter', 'metabolites', 'algorithm', 'patil', ' ', 'nielsen', '22', '.']",method,0.7477
"['previous', 'work', 'revealed', 'dusp6', 'mutant', 'mice', 'exhibit', 'increased', 'perk', 'erm', 'expression', 'skeletal', 'dwarfism', 'craniosynostosis', 'hearing', 'loss', '21', '.']",background,1.0
"['butanol', 'tolerance', 'complex', 'phenotype', 'involving', 'multiple', 'loci', 'makarova', 'et', 'al', '.', '2006', 'papoutsakis', '2008', 'winkler', 'et', 'al', '.', '2010', 'making', 'engineering', 'strains', 'enhanced', 'tolerance', 'solvent', 'difficult', '.']",background,1.0
"['prohypertrophic', 'effector', 'mechanisms', 'regulated', 'gata4', 'anp', '14', 'turn', 'suppressed', 'sorafenib', 'treatment', '.']",background,0.6044
"['possible', 'explanations', 'contribution', 'sex', 'hormones', 'modulation', 'tregs.34', '\n', 'tregmediated', 'local', 'immune', 'evasion', 'underpins', 'second', 'finding', 'study', 'i.e.', 'positive', 'association', 'higher', 'foxp3positive', 't', 'cells', 'presence', 'velipi', '.']",result,0.7531
"['common', 'reported', 'mechanisms', 'csf', 'hematogenous', 'dissemination', '3', '.']",background,1.0
"['surveys', 'based', 'organisational', 'values', 'questionnaire', 'ovq', 'developed', 'reino', '9', 'resistance', 'change', 'scale', 'rtc', 'developed', 'oreg', '8', 'sent', '4', 'hospital', 'wards', 'medical', 'clinic', 'sweden', '.']",method,0.8766060452990057
"['costa', 'et', 'al', '.', '2013', 'thabtah', 'et', 'al', '.', '2004', 'pointed', 'minsupp', 'threshold', 'controls', 'numbers', 'rules', 'generated', 'training', 'time', 'consumed', 'rule', 'discovery', 'production', 'steps', '.']",background,0.7635
"['äand', 'b', 'logical', 'memory', 'lm', 'standard', 'scores', 'immediate', 'delayed', '30minute', 'delay', 'recall', 'subtests', 'wechsler', 'memory', 'scaleäî', 'revised', 'wmsr', 'wechsler', '1987', 'recent', 'normative', 'data', 'lm', 'subtest', 'mayoäôs', 'older', 'americans', 'normative', 'studies', 'moans', 'ivnik', 'et', 'al', '.', '1992', '.']",method,0.8766060452990057
"['quinolinic', 'acid', 'sigma', 'st', '.', 'louis', 'lesion', 'hippocampal', 'formation', 'caudate', 'nucleus', 'schwartz', 'et', 'al', '.', '1983', 'described', 'worley', 'et', 'al', '.', '1986a', '.']",method,1.0
"[' ', 'massive', 'mimo', 'regime', 'channel', 'nearly', 'deterministic', 'effect', 'smallscale', 'fading', 'averaged', '8', '.']",method,0.8766060452990057
"['overall', 'changes', 'pattern', 'species', 'richness', 'disrupt', 'marine', 'biodiversity', 'ecosystems', 'impact', 'commercial', 'fisheries', 'roessig', 'et', 'al', '.', '2004', 'worm', 'et', 'al', '.', '2006', 'cheung', 'et', 'al', '.', '2008b', '.']",background,1.0
"['addition', 'precise', 'supracondylar', 'osteotomy', 'desired', 'angle', 'technically', 'demanding', 'procedure', 'placement', 'plate', 'requires', 'large', 'incision', '4', '10', '17', '19', '23', '30', '.']",background,0.7624
"['46', 'reported', 'improved', 'model', 'performance', 'predict', 'presence', 'prairie', 'fish', 'species', 'information', 'reach', 'catchment', 'scale', 'combined', '.']",method,1.0
"['insulin', 'resistance', 'defined', 'cellular', 'unresponsiveness', 'effects', 'insulin', 'results', 'increasingly', 'higher', 'levels', 'insulin', 'needed', 'achieve', 'normal', 'glucose', 'levels', '1', '4', '.']",background,1.0
"['reduced', 'engagement', 'medial', 'temporal', 'regions', 'construction', 'future', 'events', 'depressed', 'patients', 'hach', 'et', 'al', '.', '2014', 'consistent', 'reduced', 'episodic', 'detail', 'vividness', 'mental', 'imagery', 'associated', 'disorder', 'holmes', 'et', 'al', '.', '2008b', 'king', 'et', 'al', '.', '2011', '.']",background,1.0
"['activated', 'perk', 'blocks', 'protein', 'synthesis', 'phosphorylating', 'eif2α', '13', 'phosphorylation', 'makes', 'atf4', 'transcription', 'factor', 'translocate', 'nucleus', 'induce', 'transcription', 'genes', 'needed', 'restore', 'er', 'homeostasis', 'i.']",background,1.0
"['flow', 'cytometry', 'flow', 'cytometric', 'analyses', 'performed', 'dissociated', 'embryonic', 'pancreatic', 'cells', 'mipgfp', 'mice', 'facsaria', 'ii', 'bd', 'biosciences', 'esm', 'methods', '.']",method,0.8766060452990057
"['synchronization', 'commonlyused', 'method', '1', '2', '3', 'eliminate', 'atomicity', 'violations', 'important', 'class', 'concurrency', 'errors', '34', '.']",method,0.6124
"['assess', 'interobserver', 'variability', 'raters', 'syntax', 'score', 'cohenäôs', 'kappa', 'statistics', '27', 'tertile', 'partitioning', 'initial', 'syntax', 'scorings', '.']",method,0.8766060452990057
"['assigning', 'economic', 'values', 'environmental', 'function', 'ecological', 'service', 'widely', 'debated', 'researchers', 'employing', 'variety', 'methodologies', '911', '.']",background,0.7539
"['improved', 'pharmacokinetic', 'pharmacodynamic', 'parameters', 'ixazomib', 'compared', 'bortezomib', 'focus', 'investigation', 'use', 'combination', 'proapoptotic', 'agents', '11', '14', '.']",background,0.7518
"['rate', 'periapical', 'abscesses', 'ch', 'group', 'induction', 'study', 'cleatonjones', 'et', 'al', '.', '2002', 'zoe', 'teeth', 'quarter', 'induction', 'rate', 'suggestion', 'zoe', 'superior', 'ch', '.', 'higher', 'success', 'rate', 'influenced', 'filling', 'apex', 'holan', 'fuks', '1993', 'showed', 'clearly', 'overfilling', 'zoe', 'detrimental', 'periapical', 'healing', '.', 'tchaou', 'et', 'al', '.', '1996', 'exposed', 'standard', 'bacterial', 'cultures', '10', 'root', 'filling', 'materials', 'combinations', '.']",result,0.8766060452990057
"['previously', 'discussed', 'choice', 'host', 'species', 'shown', 'greatly', 'influence', 'outcome', 'salmonella', 'infection', 'studies', 'utilizing', 'variety', 'advanced', 'model', 'systems', 'shown', 't3sss', 'necessary', 'salmonella', 'invasion', 'infection', 'models', '1718192122232639', '.']",background,1.0
"['reviewed', 'radiology', 'reports', 'subsets', 'patients', 'undergoing', 'ct', 'thorax', 'pulmonary', 'embolism', 'pe', 'protocol', 'undergoing', 'cervical', 'spine', 'ct', '.']",method,0.8766060452990057
"['herbivory', 'leaves', 'roots', 'induce', 'wholeplant', 'changes', 'allelochemistry', ' ', 'bezemer', 'et', 'al', '.', ' ', '2004', 'kaplan', 'et', 'al', '.', ' ', '2008a', ' ', 'resulting', 'indirect', 'effects', 'cooccurring', 'species', ' ', 'bezemer', 'et', 'al', '.', ' ', '2003', 'soler', 'et', 'al', '.', ' ', '2005', '2007', ' ', 'van', 'dam', 'et', 'al', '.', ' ', '2005', '.']",background,1.0
"['evaluate', 'method', 'collective', 'activity', 'datasets', '67', 'newly', 'recorded', 'dataset', 'collected', '.']",method,0.6116
"['known', 'induced', 'ras', 'repressed', 'p53', 'signaling', 'li', 'et', 'al', '.', '2008', 'involved', 'inactivation', 'extrinsic', 'intrinsic', 'apoptosis', 'pathways', 'interacting', 'proapoptotic', 'proteins', 'like', 'p53', 'bcl2', 'bax', 'bad', 'puma', 'msh2', 'msh6', 'ludwiggalezowska', 'et', 'al', '.', '2011', '.']",background,1.0
"['similar', 'krajcarski', 'et', 'al', '.', '1999', 'chiang', 'press', 'concluded', 'increased', 'muscular', 'activity', 'preloads', 'leads', 'increases', 'trunk', 'muscle', 'stiffness', 'spine', 'stability', '.']",background,1.0
"['posttranslational', 'modification', 'ubiquitinlike', 'modifier', 'ulm', 'appears', 'multifunctional', 'effects', 'operates', 'states', 'tolerance', 'preserve', 'homeostasis', 'stress', 'tempé', 'et', 'al', '.', '2008', '.']",background,1.0
"['binding', 'pp1c', 'scaffold', 'proteins', 'modulate', 'ion', 'channel', 'activity', '44', 'neuronal', 'synapses', 'neurabins', 'ii', 'termed', 'spinophilin', 'localize', 'pp1c', 'actin', 'cytoskeleton', 'plasma', 'membrane', '1', '32', '33', '37', '.']",background,1.0
"['study', 'unstimulated', 'flow', 'rate', 'significantly', 'higher', 'asymptomatic', 'group', '0.17', 'compared', '0.11', 'symptomatic', 'aids', 'group', 'p', ' ', '0.003', '.']",result,0.8766060452990057
"['5', 'm', 'plastic', 'boards', 'distributed', 'field', 'gcps', 'uasbased', 'image', 'processing', '29', '.']",method,0.8766060452990057
"['assumption', 'supported', 'thymic', 'model', 'flutamide', 'exposure', 'opposing', 'effect', 'thymus', 'compared', 'testis', 'olsen', 'et', 'al', '.', '1998', 'dulos', 'bagchus', '2001', '.']",background,0.6853
"['pattern', 'shifting', 'n', 'p', 'availability', 'observed', 'limited', 'number', 'established', 'longterm', 'substrate', 'age', 'gradients', 'e.g.', 'crews', 'et', 'al', '.', '1995', 'wardle', 'et', 'al', '.', '2004', 'selmants', 'hart', '2008', '.']",background,0.7346
"['classical', 'ones', 'including', 'dome', 'safe', 'rules', 'oneshot', 'screening', 'sequential', 'screening', 'setting', '.']",method,0.8766060452990057
"['novel', 'biomechanical', 'analysis', 'video', 'recordings', 'modelbased', 'imagematching', 'mbim', 'motion', 'analysis', 'technique', 'introduced', 'investigate', 'human', 'motion', 'uncalibrated', 'video', 'sequences', 'krosshaug', 'bahr', '2005', '.']",method,1.0
"['studies', 'suggest', 'altering', 'affinity', 'fcrn', 'alter', 'bioavailability', 'mabs', 'deng', 'et', 'al', '.', '2010', 'deng', 'et', 'al', '.', '2012', 'sc', 'bioavailability', 'appears', 'lower', 'fcrndeficient', 'mice', 'compared', 'wild', 'type', 'animals', 'wang', 'et', 'al', '.', '2008', '.']",background,1.0
"['diagnosis', 'cirrhosis', 'based', 'imaging', 'studies', 'impaired', 'liver', 'synthetic', 'function', '10', '.']",method,0.8766060452990057
"['demonstrate', 'retroperitoneal', 'air', 'streaking', 'opacities', 'right', 'upper', 'quadrant', 'outlining', 'kidney', 'margins', 'psoas', 'muscle', '17', '23', '25', '.']",background,1.0
"['insertion', 'time', 'delay', 'critical', 'previous', 'work', 'shown', 'allow', 'development', 'inhibitory', 'relationship', 'outcome', 'stimulus', 'follows', 'allows', 's1', 'predict', 'absence', 'subsequent', 'o1', 'delivery', 's2', 'predict', 'absence', 'subsequent', 'o2', 'delivery', 'stimuli', 'trained', 'manner', 'exhibit', 'properties', 'retardation', 'identical', 'display', 'conditioned', 'inhibitors', 'rescorla', '1969', 'maier', 'et', 'al', '.', '1976', 'delamater', 'et', 'al', '.', '2003', '.']",background,1.0
"['level', '1', 'patients', 'require', 'immediate', 'lifesaving', 'interventions', 'level', '2', 'patients', 'highrisk', 'situation', 'lethargic', 'confused', 'severe', 'pain', 'levels', '3', '4', '5', 'patients', 'need', '1', 'resources', 'respectively.19', 'adult', 'ie', '18', 'years', 'age', 'nontrauma', 'patients', 'eligible', 'inclusion', 'study', 'esi', 'score', '2', '3', 'vital', 'signs', 'normal', 'range', 'presented', '1', '2', 'eds', '24', '2007', 'february', '8', '2011', '.']",background,0.74
"['high', 'numbers', 'species', 'found', 'mt', 'confirm', 'importance', 'large', 'lowland', 'forest', 'block', 'primate', 'conservation', 'support', 'proposal', 'restore', 'mngeta', 'conservation', 'corridor', 'iyondo', 'forest', 'lowland', 'montane', 'forest', 'contiguous', 'mt', 'rovero', 'et', 'al', '.', '2012', 'st', '.', 'john', '2008', 'currently', 'gazettement', 'forest', 'reserve', 'n.']",background,1.0
"['current', 'evidence', 'indicates', 'shear', 'stress', 'activates', 'map', 'kinases', 'distinct', 'signaling', 'pathways', 'activation', 'erk', 'mediated', 'mechanisms', 'involving', 'gai2', 'protein', 'kinases', 'src', 'focal', 'adhesion', 'kinase', 'fak', 'protein', 'kinase', 'ce', 'ras', 'jnk', 'activation', 'requires', 'gbg', 'phosphatidylinositol', '3kinaseg', 'tyrosine', 'kinases', 'src', 'fak', 'ras', '11', '14', '15', '22', '37', '.']",background,1.0
"['perform', 'time', 'calibrated', 'phylogenetic', 'analysis', 'node', 'constraints', 'derived', 'santos', 'et', 'al', '.', '2009', 'software', 'beast', '1.7', 'drummond', 'rambaut', '2007', '1', 'divergence', 'dendrobates', 'truncatus', 'dendrobates', 'auratus', 'constrained', 'uniform', 'prior']",method,0.7624
"['dense', 'trajectory', 'features', 'formed', 'sequence', 'displacement', 'vectors', 'optical', 'flow', 'field', 'hoghof', 'descriptor', 'laptev', 'et', 'al', '2008', 'motion', 'boundary', 'histogram', 'mbh', 'descriptor', 'dalal', 'et', 'al', '2006', 'computed', 'local', 'neighbourhood', 'trajectory', '.']",method,1.0
"['release', 'spes', 'antigens', 'function', 'superantigens', 'proft', 'et', 'al', '.', '2003', 'marrack', 'kappler', '1990', 'talkington', 'et', 'al', '.', '1993', 'baxter', 'mcchesney', '2000', 'eriksson', 'et', 'al', '.', '1999', 'darenberg', 'et', 'al', '.', '2004', 'norrbyteglund', 'et', 'al', '.', '2005', 'zurawski', 'et', 'al', '.', '1998', 'ekelund', 'et', 'al', '.', '2005', '.']",background,1.0
"['negative', 'correlation', 'positive', 'mean', 'pbr', 'occurred', 'concurrently', 'negative', 'mean', 'nbr', 'agreement', 'previous', 'studies', 'klingner', 'et', 'al', '.', '2010', 'shmuel', 'et', 'al', '.', '2002', 'suggesting', 'magnitude', 'ipsilateral', 'inhibition', 'increases', 'magnitude', 'increasing']",result,1.0
"['mouse', 'igg', '30', 'lgml', 'final', 'concentration', 'added', 'control', 'schmid', 'et', 'al', '.', '2000', 'tang', 'et', 'al', '.', '2006', 'yeaney', 'et', 'al', '.', '2009', '.']",method,0.8766060452990057
"['neighbor', 'matrices', 'pcnm', 'predictors', 'analyses', 'suggested', 'produce', 'inflated', 'r2statistics', 'apparently', 'overfitting', 'i.e.', 'selection', 'axes', '\n', 'overemphasise', 'spatial', 'component', 'data', 'forward', 'selection', 'gilbert', ' ', 'bennett', '2010', '.']",method,1.0
"['ciap2', 'functionally', 'implicated', 'inhibition', 'tnfmediated', 'death', 'transcriptionally', 'regulated', 'nfkb', '40', '.']",background,1.0
"['mitochondria', 'ldh', 'glycerol3phosphate', 'dehydrogenase', 'donate', 'electrons', 'respiratory', 'chain', 'bacteria', 'membranebound', 'enzymes', 'transferring', 'electrons', 'directly', 'ubiquinol', 'barnes', 'kaback', '1970', 'lascelles', '1978', 'doig', 'et', 'al', '.', '1999', 'modun', 'williams', '1999', 'dym', 'et', 'al', '.', '2000', 'delgado', 'et', 'al', '.', '2001', 'fuller', 'et', 'al', '.', '2011', '.']",background,0.6105
"['interesting', 'note', 'proportion', 'frozenthawed', 'primordial', 'follicles', '36', 'found', '28', 'weeks', 'grafting', 'comparable', '41', 'found', '3', 'weeks', 'grafting', '16', '.']",result,0.8766060452990057
"['results', 'observed', 'study', 'carried', 'hallal', 'et', 'al', '.', '2006', 'analyzed', '4452', 'brazilian', 'adolescents', 'accordance', 'analyses', 'davison', 'et', 'al', '.', '2008', '.']",result,1.0
"['on1', 'location', 'ontario', 'eshaghi', 'et', 'al', '.', '2012', 'geographical', 'dispersion', 'reported', 'worldwide', 'choudhary', 'et', 'al', '.']",background,1.0
"['concentrate', 'computational', 'issues', 'extending', 'static', 'sensor', 'field', 'model', 'sssf', '2', 'scenarios', 'dynamicity', 'relevance', '.']",background,0.7621
"['alleviate', 'wirelesspowered', 'strategy', 'proposed', 'making', 'use', 'radiofrequency', 'rf', 'signals', 'emitted', 'communication', 'nodes', 'provide', 'stable', 'energy', 'supply', 'relay', 'nodes', '14', '16', '.']",method,1.0
"['explanation', 'finding', 'clear', 'pellet', 'dissolves', 'proventriculus', 'nir', 'et', 'al', '.', '1994c', 'expected', 'physical', 'form', 'diet', 'effect', 'portion', 'gastrintestinal', 'tract', '.']",background,0.7207
"['implies', '40', 'study', 'population', 'living', 'north', ' ', 'benefit', ' ', ' ', 'increasing', ' ', 'duration', ' ', ' ', 'solar', ' ', 'exposure', ' ', 'presented', 'previously', ' ', '16', '.']",background,0.6046
"['mimic', 'phorbol', 'ester', 'effects', 'including', 'inhibition', 'cellcell', 'communication', '25', '26', 'reported', 'induce', 'differentiation', 'hl60', 'cells', '27', 'inhibit', 'maturation', 'granulosa', 'cells', '28', '.']",background,1.0
"['observed', 'levels', 'heavy', 'metal', 'variation', 'soil', 'samples', 'attributed', 'varying', 'metals', 'irrigation', 'water', 'agronomic', 'practices', 'respective', 'areas', 'yadav', 'et', 'al', '.', '2013', '.']",background,1.0
"['gradual', 'increase', 'double', 'phosphorylation', 'thrglutyr', 'motif', 'characteristic', 'activated', 'kinases', 'erk1', '2', '5', 'proteins', '80', '105', 'kda', 'capacitating', 'human', 'spermatozoa', 'de', 'lamirande', 'gagnon', '2002', 'thundathil', 'et', 'al', '.', '2002', '2003', '.']",background,1.0
"['homeoproteins', 'contain', 'highly', 'conserved', '60', 'amino', 'acid', 'peptide', 'domain', 'known', 'homeodomain', 'mcginnis', 'et', 'al', '.', '1984ab', 'laughon', 'scott', '1984', 'peptide', 'motif', 'conferring', 'sequencespecific', 'dna', 'binding', 'ability', 'homeoproteins', 'laughon', 'scott', '1984', 'desplan', 'et', 'al', '.']",background,0.7497
"['informal', 'experiments', 'itäôs', 'found', 'inserting', 'ln', 'achieve', 'satisfactory', 'adaptation', 'results', 'inspired', '11', 'combine', 'finetuning', 'output', 'layer', 'fulllnlrpdln', 'based', 'method', 'following', 'experiments', '.']",method,0.8766060452990057
"['translocation', 'event', 'independent', 'hbv', 'nucleocapsid', 'subsequently', 'detected', 'secreted', 'virions', 'svp', '5', '24', '.']",background,1.0
"['prominent', 'hbc', 'balls', ' ', 'events', 'houses', 'come', 'compete', 'categories', 'cash', 'prizes', 'ball', 'status', 'galindo', '2013', '.']",background,1.0
"['trna', 'selection', 'ribosome', 'protein', 'synthesis', 'blanchard', 'et', 'al', '.', '2004', 'reviewed', 'johansson', 'et', 'al', '.', '2008', 'rodnina', 'et', 'al', '.', '2005', 'acetylcholine', 'receptor', 'desensitization', 'dilger', 'brett', '1990', 'matsubara', 'et', 'al', '.', '1992', 'subunit', 'rotation', 'f0f1atp', 'synthase', 'diez', 'et', 'al', '.', '2004', '.']",method,0.7393
