string,label,label_confidence,length
[13] performed splenic artery embolization prior to trans-splenic management of portal vein occlusion in three children.,background,0.7587,Short
"Only some plasma or blood values in field conditions in different areas from Morocco [3], China [4], and Saudi Arabia [5] are available in the literature.",background,1.0,Short
"We and others have applied several treatments for RN, such as anticoagulants, vitamin E, corticosteroids, and surgical resection [2-4].",method,0.7603000000000001,Short
"Lithium chloride is an inhibitor to both GSK3α and GSK3β isoforms, which has been shown to increase IL-17-induced gene expression in two previous studies (8, 20).",background,0.6104,Short
Criteria for intracellular identification of the ventral superficial muscle motoneurons have been described in detail (Chapple and Krans 2004; Krans and Chapple 2005).,background,0.7569,Short
"For experiments measuring the effect of Sch-28080 and ouabain on pHi recovery in ICs, only basolateral Cl removal was used to differentiate IC types (15, 17).",method,,Short
"The preparation of plasma membrane and isolation of caveolae were achieved using the methods mentioned above (35, 40).",method,1.0,Short
"Moreover, reinforcement learning allows the agent to be both reactive and adaptive, but it requires a simple yet consistent representation of the task environment [24].",background,1.0,Short
"PAN is directly activated by RTA and is the most abundant viral transcript in the lytic cycle [3,6–8].",background,0.7687,Short
"PCR Testing The PCR assays performed at our institutions have been described previously in detail (2, 12, 13, 15).",method,,Short
"for relative and absolute quantification (iTRAQ) [142, 143], and label-free quantitative methods [144, 145] such as selected/multiple reaction monitoring (SRM/MRM) [146,",method,,Short
The first subclass is discussed by Trivers (1971) in terms of reciprocal altruism.,background,1.0,Short
Although the time-constants of the learning window used in this study were much shorter than those reported for hippocampal neurons by Bi and Poo [27] (viz.,method,,Short
", shootin1 and Singar1/2 (44, 45)] resulting from asymmetric intrinsic or extrinsic factors could also serve as the initial trigger for the activation of PI3K.",background,0.6099,Short
"In Table 1, we also include the 40-core times for a modified version of the best publicly available parallel suffix tree code of Blelloch and Shun [2] (labeled PST).",method,,Short
"The rapid growth of aquatic plants such as harmful algal blooms and consequently depletion of dissolved oxygen takes place in the eutrophication phenomenon [1,2].",background,1.0,Short
"The pathogenesis of PCOS still remains largely obscure, but more and more studies have implicated a number of genes [5].",background,0.747,Short
"As a consequence, by their activities, earthworms could therefore modify metal speciation, mobility (Sizmur and Hodson, 2009) and bioavailability (Capowiez et al.",background,1.0,Short
"As a means to evaluate the effects of the Prrx1 isoforms upon cell polarity, we employed three-dimensional (3D) cyst assays (Wescott et al. 2009).",method,0.7554000000000001,Short
"Soluble plasma (p) FN is required for the stability of blood clots (Ni et al., 2003b).",method,0.6142000000000001,Short
"The TGF-b superfamily has wide variety of activities, but the signaling cascade is relatively simple [4–7].",background,0.7427,Short
suggested that longer followup is needed because there may be some regret after the first couple of years [4].,background,0.7371000000000001,Short
"Detailed description of micro-core sampling and culturing conditions can be found in (Davelos et al., 2004a).",background,1.0,Short
"Such a converge conveys an increased bilineal vulnerability to affective disorders in the parents’ offspring (3, 4).",background,1.0,Short
"In contrast to the above finding, the relationship between population structure and AMB susceptibility was small.",result,,Short
"Individual flight activity was scored using the one-zero sampling method (Altmann, 1974; Martin & Bateson, 1986).",method,,Short
"Regarding the RNA content of EVs, they were found to carry both mRNAs
and small RNAs (Valadi et al., 2007; Crescitelli et al., 2013).",background,0.7246,Short
"4910, which contains a PK domain most similar to PDK1, a master AGC kinase in other eukaryotes [32] the CAMK Tb927.",background,0.7488,Short
Figure 3 shows the fit of the model to the dynamics of divergence and diversity of patients S-P1—SP11 [13].,background,0.7544000000000001,Short
"Moreover, the values obtained were similar to those reported in other qPCR assays designed to quantify several biological control agents (15, 32, 55).",result,,Short
Another work [9] proposes a blind reversible watermarking approach for medical images based on histogram shifting in a wavelet domain.,background,1.0,Short
"Fatigue crack growth is promoted at the rim from these microcrack sites, particularly when max= Y is high ( max ≈ 12 Y) (Peters et al., 2002).",background,0.7479,Short
"Solutions exist for specific connectivity [14, 2, 13] and syntax/form [18, 4, 19] problems.",background,0.6036,Short
Estimation of overall mortality ratio (relative risk) was carried out using the random e ects model according to DerSimonian and Laird [9].,method,,Short
"The biological processes underlying physiological hypofunction of the salivary glands is not yet well understood, although the involvement of ROS is suspected [1-4].",background,1.0,Short
"nidulans, we made use of a simple but straightforward approach as it had been described recently (Ray et al., 2004).",method,0.7878000000000001,Short
"The PPR and PRA-based approaches, together with the baseline, have been applied over graphs 1 and 2 (without and with SVO-inferred relationships, respectively).",method,,Short
"Moreover, the key regulator of Fe homeostasis, Fur, is also directly regulated by PerR at the transcriptional level (Fuangthong et al., 2002).",background,1.0,Short
(Notice that opponent spatiotemporal energy magnitude will be relatively large in response to a locally coherent motion [34].,background,1.0,Short
Our results regarding cortisol are in line with several studies showing that sleep deprivation elevates cortisol levels.(34),result,,Short
", 1998) and human (Straiker et al., 1999; Porcella et al. 2000) ciliary bodies of signi®cantly detectable levels of CB1 transcripts and proteins.",background,1.0,Short
"Moreover, two distinct types of regulated secretion have been distinguished in neuronal and neuroendocrine cells (Kelly, 1993).",background,0.7677,Short
"These spatial variations in the sedimentary regime will drive coral species distributions depending on coral tolerances to sediments [16,17].",background,1.0,Short
"In addition, according to [6], instead of performing gradient descent based on Wh, we can compute the following formulation as:",background,1.0,Short
"The effect of VEGF on glutamatergic transmission is still controversial, with evidence
for both inhibition (McCloskey et al., 2005) and enhancement (Kim et al., 2008).",background,0.7437,Short
"First, we prove that deciding whether a set of vertices of a graph G is a clique-transversal is Co-NP-Complete, a problem whose complexity is mentioned as open in [11].",background,0.7559,Short
"4 tend to reach a ‘‘plateau’’ and do not converge at the same point, even though no spontaneous reactivation is detected (Estévez and Vilanova 2009).",background,1.0,Short
"This result might explain why high IFP is associated with poor prognosis in human cancer (4, 21, 22).",background,0.7247,Short
"Climatic data
Large scale climatic conditions have been shown to affect avian productivity in general (Nott et al. 2002).",background,0.6076,Short
This is in agreement with a previous finding that wt CLN5 is stable in cells [12].,result,1.0,Short
"Additionally, MeCP2 has been implicated not in inhibition but in the promotion of activity of some genes(Chahrour et al. 2008).",method,,Short
There is strong evidence that accumulation of Aβ peptide is responsible for age-related memory decline in these mice [5–7].,background,1.0,Short
"6A) do not follow the characteristic dipper function found for superimposed masking (Legge and Foley, 1980; Foley, 1994).",background,1.0,Short
Nitrogen levels in the medium also influence the transcription of the ech42 endochitinase gene (Donzelli and Harman 2001).,background,1.0,Short
